Algorithm,Seed,NodeID,DeathRound
HEED,10,20,754
HEED,10,21,622
HEED,10,22,667
HEED,10,23,474
HEED,10,24,784
HEED,10,25,766
HEED,10,26,686
HEED,10,27,785
HEED,10,28,627
HEED,10,29,783
HEED,10,30,748
HEED,10,31,629
HEED,10,32,717
HEED,10,33,767
HEED,10,34,762
HEED,10,35,760
HEED,10,36,771
HEED,10,37,793
HEED,10,38,700
HEED,10,39,794
HEED,10,40,735
HEED,10,41,761
HEED,10,42,704
HEED,10,43,658
HEED,10,44,727
HEED,10,45,755
HEED,10,46,706
HEED,10,47,760
HEED,10,48,796
HEED,10,49,772
HEED,10,50,660
HEED,10,51,512
HEED,10,52,786
HEED,10,53,691
HEED,10,54,727
HEED,10,55,747
HEED,10,56,774
HEED,10,57,766
HEED,10,58,627
HEED,10,59,741
HEED,10,60,809
HEED,10,61,781
HEED,10,62,803
HEED,10,63,662
HEED,10,64,681
HEED,10,65,812
HEED,10,66,670
HEED,10,67,735
HEED,10,68,682
HEED,10,69,723
HEED,10,70,798
HEED,10,71,811
HEED,10,72,444
HEED,10,73,659
HEED,10,74,689
HEED,10,75,569
HEED,10,76,796
HEED,10,77,799
HEED,10,78,663
HEED,10,79,798
HEED,10,80,733
HEED,10,81,678
HEED,10,82,621
HEED,10,83,765
HEED,10,84,750
HEED,10,85,696
HEED,10,86,756
HEED,10,87,736
HEED,10,88,724
HEED,10,89,778
HEED,10,90,789
HEED,10,91,631
HEED,10,92,738
HEED,10,93,779
HEED,10,94,740
HEED,10,95,814
HEED,10,96,617
HEED,10,97,728
HEED,10,98,767
HEED,10,99,670
HEED,11,0,497
HEED,11,1,735
HEED,11,2,631
HEED,11,3,791
HEED,11,4,780
HEED,11,5,565
HEED,11,6,662
HEED,11,7,687
HEED,11,8,564
HEED,11,9,609
HEED,11,10,775
HEED,11,11,794
HEED,11,12,711
HEED,11,13,637
HEED,11,14,706
HEED,11,15,787
HEED,11,16,787
HEED,11,17,666
HEED,11,18,610
HEED,11,19,699
HEED,11,20,799
HEED,11,21,751
HEED,11,22,804
HEED,11,23,705
HEED,11,24,673
HEED,11,25,748
HEED,11,26,774
HEED,11,27,782
HEED,11,28,675
HEED,11,29,757
HEED,11,30,810
HEED,11,31,725
HEED,11,32,788
HEED,11,33,705
HEED,11,34,716
HEED,11,35,664
HEED,11,36,806
HEED,11,37,754
HEED,11,38,800
HEED,11,39,735
HEED,11,40,778
HEED,11,41,758
HEED,11,42,757
HEED,11,43,786
HEED,11,44,736
HEED,11,45,804
HEED,11,46,846
HEED,11,47,775
HEED,11,48,761
HEED,11,49,629
HEED,11,50,696
HEED,11,51,697
HEED,11,52,595
HEED,11,53,627
HEED,11,54,621
HEED,11,55,772
HEED,11,56,778
HEED,11,57,778
HEED,11,58,808
HEED,11,59,567
HEED,11,60,785
HEED,11,61,758
HEED,11,62,786
HEED,11,63,663
HEED,11,64,725
HEED,11,65,701
HEED,11,66,696
HEED,11,67,776
HEED,11,68,781
HEED,11,69,781
HEED,11,70,658
HEED,11,71,774
HEED,11,72,650
HEED,11,73,776
HEED,11,74,747
HEED,11,75,735
HEED,11,76,634
HEED,11,77,725
HEED,11,78,722
HEED,11,79,784
HEED,11,80,717
HEED,11,81,765
HEED,11,82,779
HEED,11,83,693
HEED,11,84,772
HEED,11,85,781
HEED,11,86,771
HEED,11,87,685
HEED,11,88,611
HEED,11,89,802
HEED,11,90,752
HEED,11,91,706
HEED,11,92,595
HEED,11,93,830
HEED,11,94,691
HEED,11,95,765
HEED,11,96,525
HEED,11,97,690
HEED,11,98,749
HEED,11,99,784
HEED,12,0,776
HEED,12,1,565
HEED,12,2,525
HEED,12,3,684
HEED,12,4,780
HEED,12,5,763
HEED,12,6,610
HEED,12,7,510
HEED,12,8,792
HEED,12,9,652
HEED,12,10,778
HEED,12,11,750
HEED,12,12,772
